frame,tid,cls,cx,cy,yaw,vx,vy,heading,hit,speed,moving,score,length,width,is_vehicle
24,3,Car,14.734687,30.491252,-3.847628,-0.000990,0.159979,1.576983,1,0.159983,0,3.000000,0.581871,0.107324,0
24,4,Car,31.077104,-28.608219,-2.987747,-0.005542,0.118783,1.617420,1,0.118912,0,2.000000,1.649643,0.000002,0
24,8,Car,40.137410,-9.211930,-0.938596,-0.062895,-0.044146,-2.529596,1,0.076842,0,20.000000,1.356606,0.480400,0
24,16,Car,29.823632,9.102531,-2.962645,-10.892100,-1.325566,-3.020488,1,10.972464,1,40.000000,1.428422,0.326084,1
24,17,Car,27.072196,-25.997571,-3.141593,-0.169375,0.195824,2.283898,1,0.258911,0,1.000000,1.968863,1.900000,0
24,20,Car,13.723497,39.107565,-1.985055,-0.479214,-1.527164,-1.874859,1,1.600586,0,8.000000,0.644265,0.132122,0
25,1,Car,25.027817,-17.282736,-0.934977,7.393208,0.973214,0.130884,1,7.456988,1,41.000000,1.153578,0.383699,1
25,4,Car,31.087622,-28.343208,-8.498766,0.006456,0.393057,1.554374,1,0.393110,0,4.000000,1.155269,0.351376,0
25,8,Car,40.160160,-9.186690,-0.889188,-0.030794,-0.011366,-2.788022,1,0.032825,0,15.000000,1.258553,0.294041,0
25,16,Car,28.239998,8.976248,-2.832636,-11.516303,-1.317646,-3.027672,1,11.591438,1,61.000000,1.664470,0.922056,1
25,17,Car,27.116099,-26.323417,-3.017705,-0.080514,-0.308700,-1.825928,1,0.319027,0,2.000000,1.878670,0.000002,0
25,20,Truck,13.597070,37.914237,-1.698652,-0.668719,-4.039098,-1.734870,1,4.094081,0,7.000000,7.403168,2.646448,1
25,3,Car,14.734588,30.507250,-3.847628,-0.000990,0.159979,1.576983,0,0.159983,0,3.000000,0.581871,0.107324,0
26,1,Car,25.901848,-17.114387,-0.994468,7.542459,1.051908,0.138571,1,7.615458,1,36.000000,1.073864,0.336504,0
26,4,Car,31.062572,-28.220933,-1.570796,-0.021620,0.483712,1.615462,1,0.484194,0,1.000000,1.155269,0.351376,0
26,8,Car,40.167094,-9.191885,-0.875475,-0.019701,-0.015862,-2.463710,1,0.025293,0,15.000000,1.171083,0.509075,0
26,16,Car,26.757717,8.798542,-2.656039,-11.917064,-1.373328,-3.026858,1,11.995935,1,81.000000,1.619347,0.709904,1
26,20,Car,13.364647,37.545397,-2.072538,-1.054950,-3.957281,-1.831322,1,4.095484,0,6.000000,0.739655,0.146568,0
26,3,Car,14.734489,30.523248,-3.847628,-0.000990,0.159979,1.576983,0,0.159983,0,3.000000,0.581871,0.107324,0
26,17,Car,27.108047,-26.354287,-3.017705,-0.080514,-0.308700,-1.825928,0,0.319027,0,2.000000,1.878670,0.000002,0
27,1,Car,26.762452,-16.949318,-0.727205,7.660542,1.118387,0.144969,1,7.741750,1,32.000000,0.683223,0.415678,0
27,3,Car,14.757114,30.500292,-3.601179,0.022914,0.119003,1.380577,1,0.121189,0,5.000000,0.925102,0.198671,0
27,4,Car,31.072653,-28.371564,-7.732891,-0.008148,0.264732,1.601565,1,0.264857,0,3.000000,1.979002,0.037474,0
27,8,Car,40.171602,-9.184591,-0.924669,-0.012509,-0.006004,-2.694096,1,0.013875,0,17.000000,1.289001,0.327574,0
27,16,Car,25.305056,8.652979,-2.591606,-12.223358,-1.382989,-3.028929,1,12.301347,1,62.000000,1.947464,0.996048,1
27,20,Car,13.239148,37.165553,-2.309320,-1.098413,-3.922769,-1.843814,1,4.073651,0,5.000000,0.393465,0.092968,0
27,17,Car,27.099996,-26.385157,-3.017705,-0.080514,-0.308700,-1.825928,0,0.319027,0,2.000000,1.878670,0.000002,0
28,3,Car,14.745198,30.515868,-3.302697,0.008212,0.122807,1.504023,1,0.123081,0,3.000000,1.402311,0.071338,0
28,4,Car,31.121375,-28.639608,-7.801301,0.046673,-0.061201,-0.919277,1,0.076967,0,3.000000,0.384657,0.019831,0
28,8,Car,40.172345,-9.188857,-0.889493,-0.010291,-0.010080,-2.366537,1,0.014405,0,15.000000,1.232540,0.406162,0
28,17,Car,27.124200,-26.241001,-3.141593,-0.043283,-0.106678,-1.956237,1,0.115125,0,1.000000,1.878670,0.000002,0
28,20,Car,13.098530,36.694423,-1.895764,-1.159795,-4.080039,-1.847752,1,4.241679,0,7.000000,0.357482,0.128857,0
28,1,Car,27.528506,-16.837480,-0.727205,7.660542,1.118387,0.144969,0,7.741750,1,32.000000,0.683223,0.415678,0
29,1,Car,28.744772,-16.535108,-6.980151,8.151861,1.326317,0.161288,1,8.259053,1,29.000000,0.638249,0.262032,0
29,3,Car,14.729169,30.444960,-3.920766,-0.009134,0.037163,1.811813,1,0.038269,0,4.000000,0.613920,0.231434,0
29,4,Car,31.127910,-28.765261,-7.718528,0.048749,-0.194059,-1.324682,1,0.200088,0,4.000000,1.988033,0.065769,0
29,8,Car,40.156846,-9.194854,-0.927443,-0.026407,-0.015637,-2.606950,1,0.030689,0,16.000000,1.307211,0.252941,0
29,20,Car,12.962759,36.174942,-1.623647,-1.195950,-4.283681,-1.843051,1,4.447496,1,2.000000,0.122472,0.128857,0
29,21,Car,39.454742,10.297112,-2.966142,0.000000,0.000000,,1,0.000000,0,4.000000,0.501427,0.041168,0
29,17,Car,27.119872,-26.251669,-3.141593,-0.043283,-0.106678,-1.956237,0,0.115125,0,1.000000,1.878670,0.000002,0
30,1,Car,29.858470,-16.250001,-6.955575,8.474178,1.490952,0.174158,1,8.604338,1,22.000000,0.557385,0.298656,0
30,3,Car,14.731577,30.392783,-3.840331,-0.005706,-0.020550,-1.841616,1,0.021328,0,3.000000,0.599728,0.105629,0
30,4,Car,31.133118,-28.825234,-1.436340,0.049120,-0.239288,-1.368333,1,0.244278,0,3.000000,1.789536,0.072615,0
30,8,Car,40.118631,-9.220526,-1.047956,-0.066072,-0.042517,-2.569804,1,0.078570,0,14.000000,1.421051,0.216347,0
30,17,Car,27.160482,-26.526551,-3.078624,0.003039,-0.379032,-1.562778,1,0.379044,0,2.000000,1.747421,0.000002,0
30,20,Car,12.838314,35.788780,-1.906129,-1.204095,-4.212793,-1.849193,1,4.381492,1,4.000000,0.236135,0.054050,0
30,21,Car,38.764505,10.183848,-3.092044,-0.571135,-0.093721,-2.978947,1,0.578774,0,5.000000,0.500447,0.067039,0
30,22,Car,18.384188,7.823182,-2.479500,0.000000,0.000000,,1,0.000000,0,112.000000,1.822304,1.004187,1
31,3,Car,14.705409,30.316179,2.244189,-0.032352,-0.098156,-1.889182,1,0.103350,0,2.000000,0.113560,0.105629,0
31,4,Car,31.142679,-28.932518,-7.720603,0.054314,-0.332418,-1.408838,1,0.336826,0,4.000000,1.972544,0.106226,0
31,8,Car,40.119105,-9.225150,-0.906770,-0.058171,-0.042933,-2.505781,1,0.072298,0,20.000000,1.397249,0.553873,0
31,17,Car,27.160044,-26.383094,-3.141593,0.002300,-0.198169,-1.559193,1,0.198183,0,1.000000,1.747421,0.000002,0
31,20,Car,12.736893,35.427487,-2.372806,-1.174574,-4.119533,-1.848549,1,4.283711,1,4.000000,0.147886,0.083534,0
31,21,Car,38.066311,10.019256,-3.687494,-1.946818,-0.426804,-2.925775,1,1.993053,0,4.000000,0.248857,0.194538,0
31,22,Car,17.636805,7.697008,-2.297517,-0.618420,-0.104402,-2.974349,1,0.627170,0,58.000000,2.767809,1.891809,1
31,23,Car,10.932250,27.434141,-0.896070,0.000000,0.000000,,1,0.000000,0,3.000000,0.198444,0.031682,0
31,24,Car,17.600620,-12.473350,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
31,25,Car,15.424535,34.372559,-2.848116,0.000000,0.000000,,1,0.000000,0,2.000000,0.158840,1.900000,0
32,3,Car,14.760892,30.387904,-4.643249,0.029443,-0.012343,-0.396953,1,0.031925,0,2.000000,0.393852,0.105629,0
32,4,Car,31.155297,-28.914443,-7.618359,0.062353,-0.275011,-1.347835,1,0.281991,0,2.000000,1.610596,0.000002,0
32,8,Car,40.125637,-9.222895,-0.874260,-0.044383,-0.035621,-2.465275,1,0.056910,0,17.000000,1.356825,0.289680,0
32,17,Car,27.125936,-26.260271,-3.141593,-0.031493,-0.057792,-2.069750,1,0.065816,0,1.000000,1.747421,0.000002,0
32,22,Car,18.581595,7.728362,-7.303995,-5.997238,-0.948980,-2.984658,1,6.071855,0,62.000000,0.886040,0.260540,1
32,23,Car,10.957043,27.442735,-1.570796,0.020515,0.007111,0.333663,1,0.021713,0,1.000000,0.198444,0.031682,0
32,20,Car,12.619436,35.015534,-2.372806,-1.174574,-4.119533,-1.848549,0,4.283711,1,4.000000,0.147886,0.083534,0
32,24,Car,17.600620,-12.473350,-1.570796,0.000000,0.000000,,0,0.000000,0,1.000000,0.000000,1.900000,0
32,25,Car,15.424535,34.372559,-2.848116,0.000000,0.000000,,0,0.000000,0,2.000000,0.158840,1.900000,0
32,21,Car,37.871629,9.976575,-3.687494,-1.946818,-0.426804,-2.925775,0,1.993053,0,4.000000,0.248857,0.194538,0
33,3,Car,14.753746,30.406206,-4.832437,0.018697,0.008461,0.424946,1,0.020522,0,8.000000,1.229692,0.360883,0
33,4,Car,31.125937,-28.736135,-1.570796,0.022509,-0.044633,-1.103701,1,0.049988,0,1.000000,1.610596,0.000002,0
33,8,Car,40.104827,-9.247614,-0.843422,-0.062668,-0.059251,-2.384211,1,0.086243,0,14.000000,1.182152,0.366707,0
33,20,Car,12.581804,34.832626,-1.947705,-1.067930,-3.813534,-1.843839,1,3.960242,1,3.000000,0.229911,0.027164,0
33,22,Car,17.443663,7.400147,-1.619889,-6.960812,-1.366696,-2.947717,1,7.093713,1,5.000000,0.312368,0.056032,0
33,23,Car,10.847601,27.491135,-2.241376,-0.218737,0.109446,2.677661,1,0.244591,0,3.000000,0.284923,0.046185,0
33,24,Car,17.615529,-12.479349,-1.570796,0.019805,-0.007970,-0.382583,1,0.021349,0,1.000000,0.000000,1.900000,0
33,25,Car,15.417458,34.270432,-3.141593,-0.009401,-0.135668,-1.639980,1,0.135993,0,1.000000,0.158840,1.900000,0
33,21,Car,37.676947,9.933895,-3.687494,-1.946818,-0.426804,-2.925775,0,1.993053,0,4.000000,0.248857,0.194538,0
34,3,Car,14.786769,30.530830,-4.712389,0.052252,0.141781,1.217702,1,0.151103,0,1.000000,1.229692,0.360883,0
34,4,Car,31.148144,-28.858517,-7.658950,0.044852,-0.176653,-1.322153,1,0.182258,0,4.000000,2.080986,0.186947,0
34,8,Car,40.116173,-9.236832,-0.954910,-0.042994,-0.040588,-2.384968,1,0.059126,0,14.000000,1.295286,0.227026,0
34,20,Car,12.513687,34.643972,-1.632237,-1.019422,-3.571848,-1.848810,1,3.714475,1,2.000000,0.119034,0.027164,0
34,21,Car,34.969526,9.707854,-3.010415,-7.304729,-0.817784,-3.030104,1,7.350363,0,6.000000,0.544844,0.031567,0
34,23,Car,10.825727,27.502080,-2.241376,-0.218737,0.109446,2.677661,0,0.244591,0,3.000000,0.284923,0.046185,0
35,3,Car,14.775938,30.527405,-5.068405,0.034781,0.122626,1.294422,1,0.127463,0,3.000000,1.139160,0.014872,0
35,4,Car,31.129746,-28.742382,-7.719268,0.019235,-0.026870,-0.949504,1,0.033045,0,6.000000,2.509281,0.117468,1
35,8,Car,40.084705,-9.260323,-0.914156,-0.073344,-0.062296,-2.437466,1,0.096229,0,16.000000,1.316496,0.224613,0
35,20,Car,12.465355,34.509841,-2.118654,-0.955319,-3.305140,-1.852168,1,3.440433,1,2.000000,0.116676,0.027164,0
35,21,Car,33.468129,9.523663,-2.744104,-8.797393,-1.016074,-3.026605,1,8.855875,0,8.000000,0.856301,0.123344,0
35,23,Car,10.803854,27.513025,-2.241376,-0.218737,0.109446,2.677661,0,0.244591,0,3.000000,0.284923,0.046185,0
36,3,Car,14.756458,30.480410,1.051687,0.009584,0.057588,1.405889,1,0.058380,0,6.000000,0.427185,0.304766,0
36,4,Car,31.090990,-28.568753,-1.570796,-0.026290,0.170448,1.723831,1,0.172464,0,1.000000,2.509281,0.117468,1
36,8,Car,40.118883,-9.236418,-0.895363,-0.026971,-0.028634,-2.326308,1,0.039336,0,13.000000,1.306225,0.168961,0
36,21,Car,32.588389,9.422056,-2.744104,-8.797393,-1.016074,-3.026605,0,8.855875,0,8.000000,0.856301,0.123344,0
36,23,Car,10.781980,27.523969,-2.241376,-0.218737,0.109446,2.677661,0,0.244591,0,3.000000,0.284923,0.046185,0
37,3,Car,14.749060,30.449775,1.053029,0.000349,0.017368,1.550723,1,0.017372,0,6.000000,0.941486,0.272554,0
37,4,Car,31.055532,-28.318368,-7.914082,-0.063015,0.431478,1.715816,1,0.436056,0,5.000000,0.803051,0.083305,0
37,8,Car,40.100409,-9.252531,-0.916291,-0.044594,-0.043433,-2.369383,1,0.062250,0,18.000000,1.343801,0.280222,0
37,26,Car,22.530811,12.350929,-2.543795,0.000000,0.000000,,1,0.000000,0,19.000000,1.379219,0.440783,0
37,27,Car,36.117001,-13.619275,-1.452794,0.000000,0.000000,,1,0.000000,0,2.000000,0.267822,1.900000,0
37,21,Car,31.708650,9.320449,-2.744104,-8.797393,-1.016074,-3.026605,0,8.855875,0,8.000000,0.856301,0.123344,0
37,23,Car,10.760106,27.534914,-2.241376,-0.218737,0.109446,2.677661,0,0.244591,0,3.000000,0.284923,0.046185,0
38,3,Car,14.716563,30.383416,-5.718794,-0.035790,-0.058276,-2.121553,1,0.068389,0,3.000000,0.240440,0.024830,0
38,4,Car,31.072886,-28.460834,-7.704506,-0.036563,0.223925,1.732651,1,0.226891,0,3.000000,2.021759,0.084202,0
38,8,Car,40.106973,-9.252745,-0.968609,-0.032282,-0.038821,-2.264480,1,0.050489,0,17.000000,1.290119,0.288233,0
38,21,Car,29.928762,9.154992,-2.978340,-10.096183,-1.108200,-3.032266,1,10.156822,1,14.000000,0.842136,0.304546,0
38,23,Car,10.838163,27.441562,-2.327409,-0.062170,-0.053961,-2.426763,1,0.082322,0,2.000000,0.197024,0.046185,0
38,27,Car,36.557758,-13.472831,-6.959728,0.364704,0.121175,0.320780,1,0.384307,0,15.000000,0.418502,0.337109,0
38,28,Car,-22.251905,-4.057102,-3.101554,0.000000,0.000000,,1,0.000000,0,26.000000,0.966882,0.198343,0
38,26,Car,22.530811,12.350929,-2.543795,0.000000,0.000000,,0,0.000000,0,19.000000,1.379219,0.440783,0
39,3,Car,14.717985,30.340741,0.860762,-0.030214,-0.099361,-1.865995,1,0.103853,0,3.000000,0.589798,0.101611,0
39,4,Car,31.094310,-28.707663,-8.352655,-0.008530,-0.076994,-1.681139,1,0.077465,0,2.000000,0.137039,0.084202,0
39,8,Car,40.104758,-9.251671,-0.936421,-0.031151,-0.033286,-2.323061,1,0.045589,0,16.000000,1.204239,0.386204,0
39,21,Car,28.535658,8.988751,-3.043339,-10.609868,-1.182436,-3.030604,1,10.675554,1,5.000000,0.556781,0.066925,0
39,26,Car,22.834693,11.997151,-3.141593,0.403687,-0.469971,-0.861123,1,0.619545,0,1.000000,1.379219,0.440783,0
39,27,Car,36.966478,-13.336452,-6.818003,1.163506,0.387826,0.321743,1,1.226440,0,13.000000,0.508493,0.088520,0
39,28,Car,-21.954177,-4.053510,-3.107947,0.246354,0.002972,0.012064,1,0.246372,0,36.000000,0.973855,0.210981,0
39,29,Car,19.471621,11.879118,-1.923728,0.000000,0.000000,,1,0.000000,0,30.000000,2.051588,0.809765,0
39,23,Car,10.831946,27.436166,-2.327409,-0.062170,-0.053961,-2.426763,0,0.082322,0,2.000000,0.197024,0.046185,0
40,3,Car,14.726250,30.326780,-5.152463,-0.017599,-0.103860,-1.738653,1,0.105340,0,5.000000,0.911358,0.203555,0
40,4,Car,31.099187,-28.684651,-7.622377,-0.002128,-0.042679,-1.620624,1,0.042732,0,2.000000,1.361286,0.084202,0
40,8,Car,40.106546,-9.252055,-0.836007,-0.025675,-0.029998,-2.278698,1,0.039485,0,18.000000,1.247204,0.338814,0
40,21,Car,27.256334,8.841905,-3.123687,-10.887788,-1.218845,-3.030111,1,10.955798,1,5.000000,0.368949,0.069529,0
40,23,Car,10.697011,27.619815,-1.570796,-0.232044,0.195530,2.441386,1,0.303441,0,1.000000,0.197024,0.046185,0
40,27,Car,37.560677,-13.090368,-6.775199,2.486118,0.961603,0.369066,1,2.665608,0,19.000000,0.620308,0.300823,0
40,28,Car,-21.726948,-4.005440,2.616351,0.681097,0.105486,0.153655,1,0.689218,0,46.000000,2.368219,0.851068,1
40,30,Car,27.196310,-26.058800,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
40,29,Car,19.471621,11.879118,-1.923728,0.000000,0.000000,,0,0.000000,0,30.000000,2.051588,0.809765,0
41,3,Car,14.729776,30.309377,-5.604493,-0.011681,-0.111714,-1.674983,1,0.112323,0,4.000000,0.644476,0.197399,0
41,4,Car,31.057347,-28.427909,-7.720363,-0.048625,0.248866,1.763750,1,0.253572,0,5.000000,0.865450,0.180050,0
41,8,Car,40.096725,-9.274730,-0.953872,-0.033775,-0.051967,-2.147121,1,0.061978,0,12.000000,1.409441,0.243202,0
41,21,Car,26.001014,8.739052,-2.892529,-11.092228,-1.195482,-3.034231,1,11.156465,1,12.000000,0.423049,0.078609,0
41,27,Car,38.251674,-12.793794,-6.840853,3.701753,1.512322,0.387848,1,3.998762,0,9.000000,0.537686,0.109142,0
41,28,Car,-21.413882,-3.942654,-3.645128,1.359099,0.250072,0.181963,1,1.381913,0,33.000000,2.067244,0.847523,0
41,29,Car,19.789946,11.571700,-1.957947,0.422875,-0.408385,-0.767968,1,0.587878,0,2.000000,0.089471,0.809765,0
41,30,Car,27.330448,-26.187323,-1.570796,0.110992,-0.106346,-0.764025,1,0.153716,0,1.000000,0.000000,1.900000,0
41,23,Car,10.673807,27.639368,-1.570796,-0.232044,0.195530,2.441386,0,0.303441,0,1.000000,0.197024,0.046185,0
42,3,Car,14.779371,30.333226,-6.283185,0.045181,-0.072486,-1.013415,1,0.085414,0,1.000000,0.644476,0.197399,0
42,4,Car,31.048178,-28.430908,-7.738923,-0.053434,0.217726,1.811460,1,0.224187,0,3.000000,1.773127,0.007812,0
42,8,Car,40.089995,-9.266875,-0.959371,-0.037518,-0.037395,-2.357831,1,0.052971,0,11.000000,1.172686,0.261276,0
42,21,Car,24.753617,8.578817,-3.340376,-11.257413,-1.244123,-3.031523,1,11.325952,1,15.000000,0.879807,0.225306,0
42,23,Car,10.596765,27.680678,-2.082277,-0.295261,0.221077,2.498891,1,0.368855,0,2.000000,0.091937,0.000002,0
42,27,Car,39.065219,-12.436171,-6.885905,4.812860,2.029547,0.399066,1,5.223282,0,17.000000,0.549833,0.196117,0
42,28,Car,-20.936429,-4.055381,-3.976336,2.297628,-0.128411,-0.055830,1,2.301214,0,13.000000,2.236643,0.620750,0
42,30,Car,27.341547,-26.197958,-1.570796,0.110992,-0.106346,-0.764025,0,0.153716,0,1.000000,0.000000,1.900000,0
43,3,Car,14.769113,30.335499,-6.873249,0.028627,-0.061819,-1.137126,1,0.068125,0,5.000000,0.820610,0.298407,0
43,4,Car,31.020709,-28.301045,-8.045555,-0.078138,0.338409,1.797717,1,0.347313,0,3.000000,0.297445,0.021206,0
43,8,Car,40.097812,-9.474726,-1.512306,-0.024602,-0.265265,-1.663275,1,0.266404,0,26.000000,3.300188,0.875889,1
43,21,Car,23.539888,8.464726,-2.811865,-11.360546,-1.232024,-3.033567,1,11.427156,1,13.000000,0.607962,0.188721,0
43,30,Car,27.387272,-27.195276,-1.570796,0.191828,-2.409839,-1.491362,1,2.417462,0,1.000000,0.000000,1.900000,0
43,23,Car,10.567239,27.702786,-2.082277,-0.295261,0.221077,2.498891,0,0.368855,0,2.000000,0.091937,0.000002,0
43,28,Car,-20.706667,-4.068222,-3.976336,2.297628,-0.128411,-0.055830,0,2.301214,0,13.000000,2.236643,0.620750,0
44,3,Car,14.787073,30.485577,-6.410110,0.045538,0.113218,1.188380,1,0.122033,0,5.000000,1.756315,0.373708,0
44,4,Car,31.036203,-28.400765,-1.570796,-0.052117,0.189308,1.839446,1,0.196351,0,2.000000,2.109711,0.373859,0
44,8,Car,40.301015,-10.609211,-6.708912,2.853955,1.162716,0.386874,1,3.081715,0,15.000000,1.226379,0.225306,0
44,21,Car,22.319602,8.317326,-2.802435,-11.457823,-1.259970,-3.032067,1,11.526892,1,16.000000,0.729325,0.231552,0
44,23,Car,10.556358,27.703880,-1.570796,-0.275153,0.198416,2.516839,1,0.339231,0,1.000000,0.091937,0.000002,0
44,28,Car,-19.859176,-4.179482,-3.584709,3.619663,-0.339041,-0.093394,1,3.635506,0,6.000000,0.500753,0.099118,0
44,30,Car,27.408688,-27.666479,-1.570796,0.197219,-2.965565,-1.504391,1,2.972116,0,1.000000,0.000000,1.900000,0
45,3,Car,14.817022,30.489784,-6.942761,0.073973,0.105251,0.958178,1,0.128646,0,2.000000,0.106270,0.373708,0
45,4,Car,31.040801,-28.528759,-7.619676,-0.041168,0.025303,2.590483,1,0.048322,0,6.000000,2.053116,0.380297,0
45,8,Car,40.477797,-10.008230,-0.827319,1.696707,0.380124,0.220397,1,1.738767,0,17.000000,0.427151,0.164635,0
45,21,Car,21.091442,8.204623,-3.194265,-11.551906,-1.244786,-3.034251,1,11.618779,1,17.000000,0.690998,0.270348,0
45,28,Car,-19.217302,-4.236299,-4.072672,4.150803,-0.382520,-0.091896,1,4.168392,0,6.000000,0.875517,0.239021,0
45,30,Car,27.300768,-27.892783,-1.570796,-0.100567,-2.801667,-1.606676,1,2.803472,0,1.000000,0.000000,1.900000,0
45,23,Car,10.528843,27.723722,-1.570796,-0.275153,0.198416,2.516839,0,0.339231,0,1.000000,0.091937,0.000002,0
46,3,Car,14.816420,30.536064,-6.415002,0.065021,0.145267,1.149942,1,0.159155,0,8.000000,1.310484,0.344848,0
46,4,Car,31.048970,-28.549949,-7.726486,-0.027455,-0.001173,-3.098885,1,0.027480,0,8.000000,2.774971,0.330317,1
46,8,Car,41.352764,-10.247899,-6.647638,0.719708,0.364224,0.468493,1,0.806622,0,16.000000,1.234179,0.406155,0
46,21,Car,19.864737,8.082526,-3.050082,-11.632908,-1.242089,-3.035222,1,11.699031,1,19.000000,0.533275,0.197304,0
46,30,Car,27.332055,-28.057717,-1.570796,-0.010740,-2.551298,-1.575006,1,2.551321,0,1.000000,0.000000,1.900000,0
46,23,Car,10.501328,27.743564,-1.570796,-0.275153,0.198416,2.516839,0,0.339231,0,1.000000,0.091937,0.000002,0
46,28,Car,-18.802222,-4.274551,-4.072672,4.150803,-0.382520,-0.091896,0,4.168392,0,6.000000,0.875517,0.239021,0
47,3,Car,14.853568,30.622515,-6.283185,0.099301,0.225719,1.156349,1,0.246596,0,1.000000,1.310484,0.344848,0
47,4,Car,31.016420,-28.430214,-7.832334,-0.060721,0.132601,2.000219,1,0.145843,0,3.000000,0.182991,0.077431,0
47,8,Car,40.665928,-9.711226,-0.864967,-0.115322,0.914726,1.696207,1,0.921967,0,14.000000,1.168045,0.218861,0
47,30,Car,27.358516,-28.155524,-1.570796,0.044176,-2.237525,-1.551055,1,2.237961,0,1.000000,0.000000,1.900000,0
47,33,Car,39.143784,10.084297,-2.811753,0.000000,0.000000,,1,0.000000,0,9.000000,0.864331,0.173500,0
47,23,Car,10.473812,27.763405,-1.570796,-0.275153,0.198416,2.516839,0,0.339231,0,1.000000,0.091937,0.000002,0
47,28,Car,-18.387141,-4.312803,-4.072672,4.150803,-0.382520,-0.091896,0,4.168392,0,6.000000,0.875517,0.239021,0
48,3,Car,14.824744,30.555362,-5.559215,0.055972,0.125406,1.150999,1,0.137330,0,5.000000,0.478106,0.233480,0
48,4,Car,31.026948,-28.495036,-7.719267,-0.042193,0.045450,2.319049,1,0.062016,0,2.000000,1.820967,0.000002,0
48,8,Car,40.391811,-9.476557,-0.901497,-0.663522,1.213677,2.071105,1,1.383211,0,17.000000,1.321735,0.300865,0
48,23,Car,10.607603,27.670361,-7.294913,-0.126485,0.094374,2.500575,1,0.157813,0,2.000000,0.557714,0.000002,0
48,28,Car,-18.228223,-4.403485,-4.712389,3.798858,-0.454555,-0.119089,1,3.825956,0,1.000000,0.875517,0.239021,0
48,33,Car,38.457103,9.961829,-2.633296,-0.568192,-0.101336,-2.965100,1,0.577158,0,7.000000,0.996197,0.162174,0
48,34,Car,12.376960,34.272388,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
48,30,Car,27.362933,-28.379277,-1.570796,0.044176,-2.237525,-1.551055,0,2.237961,0,1.000000,0.000000,1.900000,0
49,3,Car,14.817725,30.534643,-5.125438,0.041874,0.088237,1.127701,1,0.097669,0,5.000000,0.965084,0.310775,0
49,4,Car,31.007047,-28.368316,-1.570796,-0.059696,0.181816,1.888037,1,0.191365,0,1.000000,1.820967,0.000002,0
49,8,Car,40.268102,-9.293456,-0.904968,-0.807977,1.369154,2.103926,1,1.589782,0,15.000000,1.205534,0.464560,0
49,28,Car,-17.882316,-4.236787,-4.718008,3.755705,-0.185125,-0.049252,1,3.760265,1,19.000000,0.919799,0.106773,0
49,33,Car,37.689007,9.900243,-3.186014,-2.094508,-0.211748,-3.040838,1,2.105185,0,6.000000,0.981344,0.206867,0
49,34,Car,12.388264,34.303697,-1.570796,0.009353,0.025906,1.224314,1,0.027543,0,1.000000,0.000000,1.900000,0
49,35,Car,24.765024,-38.854252,-0.789600,0.000000,0.000000,,1,0.000000,0,3.000000,0.289294,0.001202,0
49,23,Car,10.594954,27.679798,-7.294913,-0.126485,0.094374,2.500575,0,0.157813,0,2.000000,0.557714,0.000002,0
49,30,Car,27.367351,-28.603029,-1.570796,0.044176,-2.237525,-1.551055,0,2.237961,0,1.000000,0.000000,1.900000,0
50,3,Car,14.805105,30.497990,-5.140132,0.023098,0.037434,1.017955,1,0.043987,0,4.000000,0.535904,0.312280,0
50,4,Car,31.011816,-28.434289,-7.748412,-0.047710,0.087885,2.068151,1,0.100000,0,2.000000,1.757275,0.000002,0
